source_repository	source_tag	source_commit	entry_type	relative_path	git_mode	git_object_id	git_bytes	git_sha256	materialized_bytes	materialized_sha256	verification_status
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/light/kimi.png	100644	f67b83a19c830a28df83f7af11c1ab9c9b11f7b7	3513	ae68c5f479c6b92bc79f56172f2bb789c50e46c69def7a443209555086acddc3	3513	ae68c5f479c6b92bc79f56172f2bb789c50e46c69def7a443209555086acddc3	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/light/minimax.png	100644	cbd720fcdb365ca9c74c11f95606926ccfea4d5a	5478	9b3a27e9154f062c93dee964c6c9b71965a9cb4e98e51431e6f8425e4ba3696e	5478	9b3a27e9154f062c93dee964c6c9b71965a9cb4e98e51431e6f8425e4ba3696e	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/light/nous.png	100644	ad14a50b4b6d637c490185f490bd6be731d7f92f	17597	a4eacd7022af9551688a573cb2cccc5baa3ceb5fcb22728658ce444ef7449567	17597	a4eacd7022af9551688a573cb2cccc5baa3ceb5fcb22728658ce444ef7449567	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/light/ollama.png	100644	b3f5bd44375691418eece3145405c3bebdfd2438	8746	2818613ff0dde6370819dcd6206316710ff01ee7821063cec55e1608b3a60296	8746	2818613ff0dde6370819dcd6206316710ff01ee7821063cec55e1608b3a60296	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/light/openai.png	100644	bd7a119a6b3c832fde1128d48b258f3d702a5aaa	11297	8a33312f6bb17c1edddf8f9d7fbac09ce1d1d697d6601f37227afa879e94c52e	11297	8a33312f6bb17c1edddf8f9d7fbac09ce1d1d697d6601f37227afa879e94c52e	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/light/openrouter.png	100644	5c45efefdd091de15303bcc0746d5342110f99eb	3833	864410f6ff2c3dfcd638440a6898c33b59381ec7cac80f509aa4bb892e146aed	3833	864410f6ff2c3dfcd638440a6898c33b59381ec7cac80f509aa4bb892e146aed	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/light/zhipu.png	100644	5502ee4c1785f8026183676a346dee7119de2823	7967	7ef77db97d9d37669918847ea7faa49ac14b4fb188290d1f4edda5317037ba8c	7967	7ef77db97d9d37669918847ea7faa49ac14b4fb188290d1f4edda5317037ba8c	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/minimax.png	100644	0c0f146660c126a5d1ccd04502ebe789bc14fe20	5477	2cd40985a2ab1390556651e8d389aedbcc5b6fb7054312018461056ccde02699	5477	2cd40985a2ab1390556651e8d389aedbcc5b6fb7054312018461056ccde02699	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/nous.png	100644	6cd01762b1b5bc42eed13c5972b2f50517fe6f4f	17849	c4e083a6ddda25f3ffbc74a4754cef020677f73ed324ec46a4c801e1f472767d	17849	c4e083a6ddda25f3ffbc74a4754cef020677f73ed324ec46a4c801e1f472767d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/nousresearch.png	100644	499cbc601530bd98c8b30b4dbc7e52359c9f4c31	61	ddf9ca34d395609381f7b8668b5cb338ad79fbcb91c1f999dc4e0e93b66dc135	61	ddf9ca34d395609381f7b8668b5cb338ad79fbcb91c1f999dc4e0e93b66dc135	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/ollama.png	100644	873fe7c02c4372f64667d0d24df51d0200664ecf	8745	601c558832e50aa51e25782429de683fec8885da5fc3a29431fa4f611adf3dad	8745	601c558832e50aa51e25782429de683fec8885da5fc3a29431fa4f611adf3dad	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/openai.png	100644	c784cfb6ea4da7be6667e4d50ea52afd3cdfe6c2	11297	375016542ebe78b63c7f36b8f6aee3058f2b706d861e5153fd74f9c27f63b8b7	11297	375016542ebe78b63c7f36b8f6aee3058f2b706d861e5153fd74f9c27f63b8b7	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/openrouter.png	100644	8118d79fa3875f1ac9e910814fac977d94214181	3928	0db108ea4068fa2b781f5e02a9b7554e1c7e3f8ba1c0acd2e0b268791a63c56b	3928	0db108ea4068fa2b781f5e02a9b7554e1c7e3f8ba1c0acd2e0b268791a63c56b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/providers/zhipu.png	100644	527a7e6202808d3497da7458cfd48b11f0610d7d	8041	35664b374114f485847616930a9fc7d401a41b62828a69278c759994ce414dcb	8041	35664b374114f485847616930a9fc7d401a41b62828a69278c759994ce414dcb	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/robots.txt	100644	e9e57dc4d41b9b46e05112e9f45b7ea6ac0ba15e	67	90d24bc3bf698ac1e173739502298ccca72adf1f564fab05f484b8c48d1cadd2	67	90d24bc3bf698ac1e173739502298ccca72adf1f564fab05f484b8c48d1cadd2	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/agent-hub-v3.png	100644	3e8419491ba42c5c9c9442bfb905356842e08c84	607261	cfd0f1bdefe6247b03f48be184a1bf5ad77f7ebcf58bc31e6e2bf25c5f0e13d6	607261	cfd0f1bdefe6247b03f48be184a1bf5ad77f7ebcf58bc31e6e2bf25c5f0e13d6	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/agent-hub.png	100644	c6e6db75942a545e6fe91026a196b938347ebc25	757202	f09abb81788801c351c2b568f10b15de7e16869af38590fba95b3a0089ee0b36	757202	f09abb81788801c351c2b568f10b15de7e16869af38590fba95b3a0089ee0b36	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/chat-agent-hub.png	100644	f268d0c0685992ec97c6266c1be5673373036647	460645	2482a6dd7e594e00ef899a9b6f4936d0516a432d8654517acd3c122da93c0998	460645	2482a6dd7e594e00ef899a9b6f4936d0516a432d8654517acd3c122da93c0998	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/chat-v3.png	100644	c73cc6cc938a363109aa76fbc6c626f1987442e6	777311	4f825d0b0143b0c2386150613ceb1e15996797088bfd99d73a4408a5f1db1d4e	777311	4f825d0b0143b0c2386150613ceb1e15996797088bfd99d73a4408a5f1db1d4e	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/chat.png	100644	d7108b8b596a28da4b354b46e23a35ca9600d55a	232973	5192ca19b88d6cff6ca2f21f63e185712cf5b6fb022bd880a18f38e60fbf598c	232973	5192ca19b88d6cff6ca2f21f63e185712cf5b6fb022bd880a18f38e60fbf598c	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/command-palette.png	100644	5f33452049ae7c52a4e2df5c362f07f08e01930c	376086	1f69c052ac1a7ccf14540cd278713cb0488e460a0b9d4fc794769d6a478d464b	376086	1f69c052ac1a7ccf14540cd278713cb0488e460a0b9d4fc794769d6a478d464b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/dashboard-v3.png	100644	9495c21ea2a03d5684298bb80f961b933181f0fd	467933	3e0f2ee6eb92a008cce254ac4e3046f8351325c3f1f13e0d37767a57930b801f	467933	3e0f2ee6eb92a008cce254ac4e3046f8351325c3f1f13e0d37767a57930b801f	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/dashboard.png	100644	ce3a688f96e7391f7435b64318ea0e5cb6c86e76	730091	453c5ab35697711b60af48746b462b44e4e5527e98a9bcebafb89422a6e0e003	730091	453c5ab35697711b60af48746b462b44e4e5527e98a9bcebafb89422a6e0e003	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/files.png	100644	4bdb27cc8ef453d02b3ecf526deeafbb0c5b3cbe	511634	ae759f3980923c57dbfe9af20d415a85cd8518d898236ff1750bf8ee4bd969dc	511634	ae759f3980923c57dbfe9af20d415a85cd8518d898236ff1750bf8ee4bd969dc	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/gallery/agents-config.png	100644	76dbfd1d113b76a5fa291fcf572f40137b0fbe39	594983	e4ff45f9140f08baf79212436fa3654a93b5a378d10ed2672fb52724c6bd3aa8	594983	e4ff45f9140f08baf79212436fa3654a93b5a378d10ed2672fb52724c6bd3aa8	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/gallery/cron-manager.png	100644	43b2d2b8107f43600b679054e89341532e403b94	633672	f38a9a40c754d08884f7532b29971b669089d8cd4b4b9f72247b122d1e66b9c3	633672	f38a9a40c754d08884f7532b29971b669089d8cd4b4b9f72247b122d1e66b9c3	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/gallery/mission-wizard.png	100644	f9a3df3b49053f90ade1f1ab5d45a2549ba96273	326873	f9185dc5c364a2095eeb6da795d01c6947a20a6fb5e20fbeb8728d0cc0962103	326873	f9185dc5c364a2095eeb6da795d01c6947a20a6fb5e20fbeb8728d0cc0962103	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/gallery/mobile-agent-hub.png	100644	c89237e61aa3938bbe6027b40b6d3131c4f15ee2	431229	16b07b1eab5ebbe5a3ac580d17026a5bceef2bb4916910677cc475435d6fea2d	431229	16b07b1eab5ebbe5a3ac580d17026a5bceef2bb4916910677cc475435d6fea2d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/gallery/mobile-configure.png	100644	58d9072e01e973a8fde527e0bd6b023c7369d002	477669	e839668c3c10ccb8c27088e15284610d30aca8fd535a16a0536a1350b11bf974	477669	e839668c3c10ccb8c27088e15284610d30aca8fd535a16a0536a1350b11bf974	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/gallery/skills-browser.png	100644	af04a5c41b3e262ffc3bad1017f397dc7e219728	824716	6173d9fea1e6e5cbfaa23c873823d8bdc6104c1acae8054f4b4f02deef578256	824716	6173d9fea1e6e5cbfaa23c873823d8bdc6104c1acae8054f4b4f02deef578256	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/gallery/tasks-board.png	100644	c8b793df1f58649ba446a8350831dab837868d60	229374	b5a3f1f43bd6f826f77f28299a863139e837742bfb2febfe291cf22749276978	229374	b5a3f1f43bd6f826f77f28299a863139e837742bfb2febfe291cf22749276978	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/mission-control-v3.png	100644	4f50daf40626f92518f6717bea31b337301ce586	512605	b5af1fbed5ea460fe27c5db04a6a52faa9822088fda497de7e29525eac3c41e1	512605	b5af1fbed5ea460fe27c5db04a6a52faa9822088fda497de7e29525eac3c41e1	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/mobile-dashboard-v3.png	100644	96cbdc3b90579894acbffe70628bd500651cc8a0	284722	819dd2f85661ecbb56d90d25baa73f8122c524cf8d0756c900900bc5f16a0d46	284722	819dd2f85661ecbb56d90d25baa73f8122c524cf8d0756c900900bc5f16a0d46	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/providers.png	100644	fe61747256236a3f457d2a912ad6425e4e3c28f2	284987	3c37e38a037799b00f41d4bb24993f933d340f358fc789930ebf0583a8d9ff79	284987	3c37e38a037799b00f41d4bb24993f933d340f358fc789930ebf0583a8d9ff79	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/screenshots/skills-browser.jpg	100644	895e2e48f1022fbe0a5f7233a3d47c14793d7013	64904	fd6c135f57419ca5a50330476cde930a3118823bf83f93eef34f15012f116d67	64904	fd6c135f57419ca5a50330476cde930a3118823bf83f93eef34f15012f116d67	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/social-preview.png	100644	94de0ce825cdab15d53ffcb2808e2377eb944287	83740	443ec88e5819e9527ca81eac92a71af07881193ce07a411095c2b49b28182430	83740	443ec88e5819e9527ca81eac92a71af07881193ce07a411095c2b49b28182430	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/sw.js	100644	8d1adb41503545974443903b3179b31a5d8ed248	785	0c5043abe64f1724ad5877a6d7bb220c413b9e0b98367f5908742f42ed721d47	785	0c5043abe64f1724ad5877a6d7bb220c413b9e0b98367f5908742f42ed721d47	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	public/test-streaming.html	100644	7f02fb74ed9aaa0d653596f0dde8258330d4927b	2910	2bea55b793a570374907667588eb816efe937abd8de4f2ad81bf53ea8622e454	2910	2bea55b793a570374907667588eb816efe937abd8de4f2ad81bf53ea8622e454	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	screenshots/SciFi.png	100644	e1640177003561822fd43a04d54112491c0987c6	454104	d4a93b77dc3ec1881a1f18bfae974eeab1d7a5049bccdc2f3ab06fb0692d3e4a	454104	d4a93b77dc3ec1881a1f18bfae974eeab1d7a5049bccdc2f3ab06fb0692d3e4a	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	screenshots/hermes-world-landing-pass.png	100644	98d4562282899abc0d4566a19cf4c1c401429aac	1243386	ec7dbf6bacdf9d48a85090b51a6160af92e717c85d90da0b2b787f4ea1fc5e4c	1243386	ec7dbf6bacdf9d48a85090b51a6160af92e717c85d90da0b2b787f4ea1fc5e4c	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	screenshots/hermesworld-accessibility-desktop.png	100644	a0a2980c855230b1749f2759eac431df5ffcec98	37312	0c414f3f8c05be6b28aa0d4a529c1e4e703798cb009f5d270a37c7696a000ca2	37312	0c414f3f8c05be6b28aa0d4a529c1e4e703798cb009f5d270a37c7696a000ca2	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	screenshots/hermesworld-accessibility-mobile.png	100644	8f78acf2de163dac44db6b8ea5d936c5ff43d310	31497	964374a9b7e63e079e1b6c9bd8d1210fdbce95a349d5b0b369dbd01d06f7ac8d	31497	964374a9b7e63e079e1b6c9bd8d1210fdbce95a349d5b0b369dbd01d06f7ac8d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	screenshots/scifi-theme.png	100644	e1640177003561822fd43a04d54112491c0987c6	454104	d4a93b77dc3ec1881a1f18bfae974eeab1d7a5049bccdc2f3ab06fb0692d3e4a	454104	d4a93b77dc3ec1881a1f18bfae974eeab1d7a5049bccdc2f3ab06fb0692d3e4a	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/ascii-trailer.sh	100755	81fd1352e8b463c2205af4e526d9fcf5eb2a0dce	2334	bc2f05d2c00adc0adee01313501e20c9c053b02b3a1fe1b297d924f5291171cc	2334	bc2f05d2c00adc0adee01313501e20c9c053b02b3a1fe1b297d924f5291171cc	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/build-hermesworld-static.py	100644	d2e4e92bb318af7bf511898678ac67a66777bd68	45981	e0a0fb492358031f23951a9f5e4bd2aa548cea4b255cbe89469b8d300161e98b	45981	e0a0fb492358031f23951a9f5e4bd2aa548cea4b255cbe89469b8d300161e98b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/dashboard-smoke.mjs	100644	71aeed1faa8d977f9fb9a3b2814548c9d0385947	2103	b0ba506e81bf6dbb51e0d31ec2e3bfbc2d88f57326037efc29e2e9986fab9945	2103	b0ba506e81bf6dbb51e0d31ec2e3bfbc2d88f57326037efc29e2e9986fab9945	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/generate-pwa-icons.js	100644	d6a6dac16700d5cf322dd64afd75772b6052b348	1326	0a58b51c111c96fd1828ccc1ef901c22085f24e417c1bffdebbc029d6d22e148	1326	0a58b51c111c96fd1828ccc1ef901c22085f24e417c1bffdebbc029d6d22e148	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/managed-companion-smoke.mjs	100644	b6afdb82aa2759a090920bc6053e1519de752131	1596	602797972bd13829c9d716f71cf4d1233e64fb4b60bf0d4423b905359dd1e427	1596	602797972bd13829c9d716f71cf4d1233e64fb4b60bf0d4423b905359dd1e427	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/playground-ws.mjs	100644	a6425015e64ccf8f1d575c84ed7f2ffa50807386	3170	d9f8f717d43c20204488c0f186e50cbe1ca347b258fa6e47a353d81a2ccc6fdb	3170	d9f8f717d43c20204488c0f186e50cbe1ca347b258fa6e47a353d81a2ccc6fdb	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/seed-runtime.mjs	100644	21429d49d644f4d617f1265b5dbc8faab913ac63	2290	6c7bc942b2c6d43da75f30e4061d557bc05e550d1327a9ac5d9a10ec558ed269	2290	6c7bc942b2c6d43da75f30e4061d557bc05e550d1327a9ac5d9a10ec558ed269	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/skills-search.py	100644	2149b86bbe42dc622cb4b86501bb2c5ba7387817	1445	f7458815914297458d59e9131bfc4ca8606787ec7b63ab43838795de93cd5eb1	1445	f7458815914297458d59e9131bfc4ca8606787ec7b63ab43838795de93cd5eb1	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/start-stable.sh	100755	c15dbd19d6e9302b0eb8431f77a1414c1c7737f2	1944	93eb1babcb43e52865c007737e51a9b1a54735f803eef67c5d636ded512cf3b3	1944	93eb1babcb43e52865c007737e51a9b1a54735f803eef67c5d636ded512cf3b3	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/stop-stable.sh	100755	2ecf58d4a5707c6d87cb193f26eceb63eabfd2f3	736	e458f3386d82a89f4721ce8dbd414f407af4183a745005be5f2fb629c9341dd0	736	e458f3386d82a89f4721ce8dbd414f407af4183a745005be5f2fb629c9341dd0	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/swarm-env-check.sh	100755	707ac14c8035bcf8f04f2502af7dea1bb0efd75a	1031	506ad14fef493129f91f6093f4ab85159143035d1c068a2ebfbc6ca8167a7726	1031	506ad14fef493129f91f6093f4ab85159143035d1c068a2ebfbc6ca8167a7726	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	scripts/swarm-lifecycle-sweep.sh	100755	62462c2c2c72ca2297e92b7d5f935df6b9c48541	978	1aeafd878245214996aeaf3759f910ce3f86f156eaedeb143e1d85516cd76118	978	1aeafd878245214996aeaf3759f910ce3f86f156eaedeb143e1d85516cd76118	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	server-entry.js	100644	95a21f9e752e8d9f6f773d6c62737f83aa50dda6	7930	96e9a4d15121b57edd4ef6fddad462e4161961aee4c61766f9c77c0a97ef0990	7930	96e9a4d15121b57edd4ef6fddad462e4161961aee4c61766f9c77c0a97ef0990	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	skills/workspace-dispatch/SKILL.md	100644	7f0dccfec367387f517d03fc90a036fd08056cc3	3367	2264267957a18425e60c243df0a31d851d165479e04be7a872a644179d909230	3367	2264267957a18425e60c243df0a31d851d165479e04be7a872a644179d909230	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/-mcp-nav.test.tsx	100644	ec14ddd0bc85c838e35f43dc97c61859d2471ee1	1080	99aa8c73d449e8d6832228e4e0c92fabf869fbb3bc15aae1da1ee0e5c3992e5a	1080	99aa8c73d449e8d6832228e4e0c92fabf869fbb3bc15aae1da1ee0e5c3992e5a	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-avatar.tsx	100644	e6404ce438bfaf1a0e42feec809ea5fbcbc85583	4397	84953f515fd7e81da1a4cb911a37954fb8947ae9578290f9cde8a74fa7bdbc25	4397	84953f515fd7e81da1a4cb911a37954fb8947ae9578290f9cde8a74fa7bdbc25	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-card.tsx	100644	865abbb4304d33b9e5b48f6b3abdc2b936078372	5224	f107025d83eb10c7c1db1d43d4794026ed8946e213ed37978cb16c27c5e881d1	5224	f107025d83eb10c7c1db1d43d4794026ed8946e213ed37978cb16c27c5e881d1	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-chat/AgentChatHeader.tsx	100644	bd0986e19dbede050bd84fab342f1a28641a83ff	2293	8625c7ded126acfea9a78203d8371e8ab6a32ba10921091ff204bb6e4d8b3299	2293	8625c7ded126acfea9a78203d8371e8ab6a32ba10921091ff204bb6e4d8b3299	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-chat/AgentChatInput.tsx	100644	467efb642a872e81fc40241e03912a9af8cdf2e9	2440	3eef5f895b804b023b8427cf7f950874a20b0eeff74c3aed4b0a1a65dbda62e5	2440	3eef5f895b804b023b8427cf7f950874a20b0eeff74c3aed4b0a1a65dbda62e5	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-chat/AgentChatMessages.tsx	100644	d6f01488cc72acdb38ce86863b688f8bccf12e91	4450	ad8aa89d696467fbec517c1d53e43df53daa014bf120b29bc71ae341bf3f46f9	4450	ad8aa89d696467fbec517c1d53e43df53daa014bf120b29bc71ae341bf3f46f9	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-chat/AgentChatModal.tsx	100644	8765b0a2f9305f6db21add0227278952cd27fba0	10491	45d695a9830ff5d06006ac5479771d265d09e1f005df731380ce0bdfbecc68e0	10491	45d695a9830ff5d06006ac5479771d265d09e1f005df731380ce0bdfbecc68e0	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-swarm/activity-panel.tsx	100644	0d8568d4d90253a49666391c71c896968633aefb	9068	0c56ae327b77cdb3c9bba3224c8776de34caba2eb9cbff756b03a9105782ba81	9068	0c56ae327b77cdb3c9bba3224c8776de34caba2eb9cbff756b03a9105782ba81	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-swarm/agent-behaviors.ts	100644	5fee204bd3178297db90fbec4ff24cc2000d6718	4878	1c575d40d8f616ba3a06d13667b662ee29c19cb0390e8e81221e8f1548320e1d	4878	1c575d40d8f616ba3a06d13667b662ee29c19cb0390e8e81221e8f1548320e1d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-swarm/agent-character.tsx	100644	b0e08ad2073d751ad6f084ce7c1eee543e649539	3387	67d367a9a700967da2fbbf867121c7fc591dd16f8bbac92bccde314c248c6663	3387	67d367a9a700967da2fbbf867121c7fc591dd16f8bbac92bccde314c248c6663	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	src/components/agent-swarm/isometric-office.tsx	100644	42c4a87b66caf3b354fcda3e21d47bea3b64a918	14845	eb3ac816f5eb8e8a4eb67ba0897cbb306e92db78c4d05caec8e30ee608ec7bc1	14845	eb3ac816f5eb8e8a4eb67ba0897cbb306e92db78c4d05caec8e30ee608ec7bc1	exact_match
